C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_38_720.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_38_720.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_38_720.jpg,0,0.9917371,0,1.980586
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_38_789.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_38_789.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_38_789.jpg,0,1,0,2.903578
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_38_860.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_38_860.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_38_860.jpg,0,1,0,3.605718
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_38_929.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_38_929.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_38_929.jpg,0,1,0,4.544235
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_39_005.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_39_005.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_39_005.jpg,0,1,0,5.241794
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_39_079.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_39_079.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_39_079.jpg,0,0.9261611,0,6.14311
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_39_156.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_39_156.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_39_156.jpg,0,0.670496,0,6.845605
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_39_225.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_39_225.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_39_225.jpg,0,0.5021713,0,7.215813
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_39_298.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_39_298.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_39_298.jpg,0,0.2443085,0,7.503883
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_39_377.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_39_377.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_39_377.jpg,-0.2,0.01011105,0,7.551405
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_39_451.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_39_451.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_39_451.jpg,-0.4,0,0,7.46102
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_39_527.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_39_527.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_39_527.jpg,-0.5500001,0,0,7.3814
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_39_601.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_39_601.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_39_601.jpg,-0.7500002,0,0,7.261235
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_39_670.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_39_670.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_39_670.jpg,0,0,0,7.107329
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_39_739.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_39_739.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_39_739.jpg,0,0,0,7.054407
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_39_810.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_39_810.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_39_810.jpg,0,0,0,6.996571
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_39_880.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_39_880.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_39_880.jpg,0,0.1362177,0,6.991896
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_39_952.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_39_952.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_39_952.jpg,0,0.3534315,0,7.184672
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_40_019.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_40_019.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_40_019.jpg,0,0.5544213,0,7.484708
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_40_089.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_40_089.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_40_089.jpg,0,0.7315875,0,7.909455
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_40_158.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_40_158.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_40_158.jpg,0,0.9744583,0,8.678042
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_40_228.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_40_228.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_40_228.jpg,0,1,0,9.349628
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_40_297.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_40_297.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_40_297.jpg,0,0.9297697,0,10.23072
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_40_365.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_40_365.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_40_365.jpg,0,0.7592761,0,10.77652
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_40_436.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_40_436.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_40_436.jpg,0,0.514725,0,11.29451
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_40_505.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_40_505.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_40_505.jpg,-0.05,0.3389355,0,11.7627
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_40_575.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_40_575.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_40_575.jpg,-0.25,0.09880862,0,11.83766
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_40_643.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_40_643.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_40_643.jpg,-0.4,0,0,11.26075
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_40_714.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_40_714.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_40_714.jpg,-0.6000001,0,0,11.37751
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_40_784.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_40_784.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_40_784.jpg,-0.7500002,0,0,11.21539
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_40_855.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_40_855.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_40_855.jpg,-0.9500002,0,0,10.99423
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_40_924.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_40_924.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_40_924.jpg,-1,0,0,10.84015
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_40_993.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_40_993.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_40_993.jpg,0,0,0,10.59729
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_41_060.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_41_060.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_41_060.jpg,0,0,0,10.46436
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_41_136.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_41_136.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_41_136.jpg,0,0,0,10.36585
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_41_208.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_41_208.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_41_208.jpg,0,0,0,10.30196
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_41_280.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_41_280.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_41_280.jpg,0,0.0769911,0,10.23098
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_41_347.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_41_347.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_41_347.jpg,0,0.2519898,0,10.28687
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_41_416.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_41_416.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_41_416.jpg,0,0.4886445,0,10.56809
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_41_485.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_41_485.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_41_485.jpg,0,0.6594145,0,10.92926
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_41_554.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_41_554.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_41_554.jpg,0,0.901816,0,11.4693
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_41_626.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_41_626.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_41_626.jpg,0,1,0,12.20785
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_41_695.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_41_695.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_41_695.jpg,0,1,0,13.221
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_41_763.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_41_763.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_41_763.jpg,0,1,0,13.51471
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_41_839.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_41_839.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_41_839.jpg,0,1,0,14.63964
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_41_911.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_41_911.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_41_911.jpg,0,0.8183089,0,15.45242
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_41_982.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_41_982.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_41_982.jpg,0,0.635719,0,15.72289
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_42_053.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_42_053.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_42_053.jpg,-0.15,0.3957409,0,16.05483
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_42_130.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_42_130.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_42_130.jpg,-0.35,0.1630825,0,16.1456
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_42_206.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_42_206.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_42_206.jpg,-0.5000001,0,0,16.20994
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_42_276.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_42_276.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_42_276.jpg,-0.7,0,0,15.93317
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_42_352.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_42_352.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_42_352.jpg,-0.9000002,0,0,15.65243
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_42_419.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_42_419.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_42_419.jpg,0,0,0,15.29918
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_42_487.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_42_487.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_42_487.jpg,0,0,0,15.37426
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_42_564.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_42_564.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_42_564.jpg,0,0,0,15.26857
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_42_645.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_42_645.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_42_645.jpg,0,0,0,15.15038
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_42_724.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_42_724.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_42_724.jpg,0,0.1690335,0,15.0683
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_42_796.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_42_796.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_42_796.jpg,0,0.3854469,0,15.16035
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_42_875.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_42_875.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_42_875.jpg,0,0.6223878,0,15.52687
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_42_947.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_42_947.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_42_947.jpg,0,0.8043585,0,15.75229
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_43_023.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_43_023.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_43_023.jpg,0,1,0,16.55454
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_43_092.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_43_092.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_43_092.jpg,0,0.8973751,0,17.38236
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_43_177.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_43_177.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_43_177.jpg,0,0.645169,0,17.93881
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_43_244.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_43_244.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_43_244.jpg,-0.05,0.4642774,0,18.50258
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_43_317.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_43_317.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_43_317.jpg,-0.25,0.2235877,0,18.68398
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_43_395.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_43_395.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_43_395.jpg,-0.45,0,0,18.57943
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_43_463.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_43_463.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_43_463.jpg,-0.6000001,0,0,17.99689
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_43_538.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_43_538.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_43_538.jpg,-0.8000001,0,0,17.67198
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_43_606.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_43_606.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_43_606.jpg,-0.9500002,0,0,17.82399
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_43_682.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_43_682.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_43_682.jpg,0,0,0,17.54527
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_43_761.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_43_761.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_43_761.jpg,0,0,0,17.36775
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_43_838.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_43_838.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_43_838.jpg,0,0,0,17.23949
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_43_905.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_43_905.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_43_905.jpg,0,0.1014624,0,16.61178
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_43_973.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_43_973.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_43_973.jpg,0,0.3365574,0,16.75771
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_44_040.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_44_040.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_44_040.jpg,0,0.5412057,0,17.36323
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_44_117.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_44_117.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_44_117.jpg,0,0.7717791,0,17.8332
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_44_211.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_44_211.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_44_211.jpg,0,1,0,18.56459
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_44_283.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_44_283.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_44_283.jpg,0,1,0,19.34072
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_44_354.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_44_354.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_44_354.jpg,0,1,0,20.13983
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_44_420.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_44_420.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_44_420.jpg,0,1,0,20.64697
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_44_488.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_44_488.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_44_488.jpg,0,1,0,21.32811
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_44_572.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_44_572.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_44_572.jpg,0,1,0,22.27127
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_44_639.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_44_639.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_44_639.jpg,0,1,0,22.8922
C:\Users\cttc\Desktop\image\IMG\center_2019_12_30_10_32_44_712.jpg,C:\Users\cttc\Desktop\image\IMG\left_2019_12_30_10_32_44_712.jpg,C:\Users\cttc\Desktop\image\IMG\right_2019_12_30_10_32_44_712.jpg,0,1,0,23.66931
